RideCovered(4D2DAA37367AF387,docked_bike,2020-02-02 16:04:49,2020-02-02 16:09:35,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(4D2DAA37367AF387,docked_bike,2020-02-02 16:04:49,2020-02-02 16:09:35,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(D6005EC476392E2A,docked_bike,2020-02-04 10:33:23,2020-02-04 17:31:46,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(D6005EC476392E2A,docked_bike,2020-02-04 10:33:23,2020-02-04 17:31:46,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(CAA75FC2436092EE,docked_bike,2020-02-04 20:27:05,2020-02-04 20:27:12,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(CAA75FC2436092EE,docked_bike,2020-02-04 20:27:05,2020-02-04 20:27:12,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(299C80F4EF4916EB,docked_bike,2020-02-02 18:02:15,2020-02-02 18:04:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(299C80F4EF4916EB,docked_bike,2020-02-02 18:02:15,2020-02-02 18:04:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(684DA312FCD141DE,docked_bike,2020-02-25 10:49:59,2020-02-25 19:42:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(684DA312FCD141DE,docked_bike,2020-02-25 10:49:59,2020-02-25 19:42:35,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9C565355C694176A,docked_bike,2020-02-15 11:18:15,2020-02-15 20:49:56,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(9C565355C694176A,docked_bike,2020-02-15 11:18:15,2020-02-15 20:49:56,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(B0CF8730DC00E020,docked_bike,2020-02-27 18:57:03,2020-02-27 23:21:47,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(B0CF8730DC00E020,docked_bike,2020-02-27 18:57:03,2020-02-27 23:21:47,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
RideCovered(E051E4F1715602DC,docked_bike,2020-02-02 21:36:33,2020-02-02 21:36:36,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E051E4F1715602DC,docked_bike,2020-02-02 21:36:33,2020-02-02 21:36:36,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,member)
RideCovered(E6CC71A12BCEBED8,docked_bike,2020-02-09 15:36:25,2020-02-09 15:38:28,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(E6CC71A12BCEBED8,docked_bike,2020-02-09 15:36:25,2020-02-09 15:38:28,StationClass(96,Desplaines St & Randolph St),StationClass(96,Desplaines St & Randolph St),0.0,casual)
RideCovered(D2E57B8513D67585,docked_bike,2020-02-01 17:52:04,2020-02-01 22:41:12,StationClass(110,Dearborn St & Erie St),StationClass(110,Dearborn St & Erie St),0.0,casual)
